"task_id","pair_id","input_shape","output_shape","input_colors","output_colors","recoloration","rotation_90","rotation_180","rotation_270","flip_horizontal","flip_vertical","transpose","repetition","padding","translation","tiled_subgrid","partial_symetry","pattern_checkerboard","pattern_horizontal_stripes","pattern_vertical_stripes","pattern_uniform_blocks","shape_based_recoloration"
"9f27f097",2,"[12, 12]","[12, 12]","[0, 1, 2, 3]","[1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"9f41bd9c",0,"[17, 17]","[17, 17]","[1, 5, 6]","[1, 5, 6, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"9f41bd9c",1,"[16, 16]","[16, 16]","[1, 5, 6]","[1, 5, 6, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"9f5f939b",0,"[16, 16]","[16, 16]","[1, 8]","[1, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"9f5f939b",1,"[8, 8]","[8, 8]","[1, 8]","[1, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"9f5f939b",2,"[16, 16]","[16, 16]","[1, 8]","[1, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"9f669b64",0,"[10, 10]","[10, 10]","[3, 7, 8, 9]","[3, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"vertical_half",False,True,False,False,True
"9f669b64",1,"[10, 10]","[10, 10]","[1, 6, 7, 8]","[1, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"vertical_half",False,False,False,False,True
"9f669b64",2,"[10, 10]","[10, 10]","[1, 2, 4, 7]","[1, 2, 4, 7]",False,False,False,False,False,False,False,False,False,False,False,"horizontal_half",False,False,False,False,True
"9f8de559",0,"[14, 14]","[14, 14]","[2, 5, 6, 7, 8, 9]","[2, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"9f8de559",1,"[14, 14]","[14, 14]","[2, 5, 6, 7, 8, 9]","[2, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"9f8de559",2,"[14, 14]","[14, 14]","[2, 5, 6, 7, 8, 9]","[2, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"9f8de559",3,"[14, 14]","[14, 14]","[2, 5, 6, 7, 8, 9]","[2, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a04b2602",0,"[20, 20]","[20, 20]","[0, 2, 3]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a04b2602",1,"[20, 20]","[20, 20]","[0, 2, 3]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a04b2602",2,"[10, 17]","[10, 17]","[0, 2, 3]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a096bf4d",0,"[26, 21]","[26, 21]","[0, 1, 2, 3, 6, 8]","[0, 1, 2, 3, 6, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a096bf4d",1,"[21, 21]","[21, 21]","[0, 1, 2, 4, 8]","[0, 1, 2, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a096bf4d",2,"[16, 16]","[16, 16]","[0, 3, 4, 7, 8]","[0, 3, 4, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a09f6c25",0,"[19, 19]","[19, 19]","[2, 7]","[1, 3, 6, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a09f6c25",1,"[19, 19]","[19, 19]","[2, 8]","[1, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a09f6c25",2,"[17, 19]","[17, 19]","[2, 4]","[1, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a1570a43",0,"[9, 10]","[9, 10]","[0, 2, 3]","[0, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a1570a43",1,"[9, 9]","[9, 9]","[0, 2, 3]","[0, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a1570a43",2,"[9, 8]","[9, 8]","[0, 2, 3]","[0, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a1570a43",3,"[7, 7]","[7, 7]","[0, 2, 3]","[0, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a1aa0c1e",0,"[21, 21]","[3, 5]","[0, 3, 4, 5, 8, 9]","[0, 3, 5, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a1aa0c1e",1,"[21, 21]","[3, 5]","[0, 1, 4, 5, 7, 9]","[0, 1, 4, 5, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a1aa0c1e",2,"[21, 21]","[3, 5]","[0, 4, 5, 6, 8, 9]","[0, 4, 5, 6, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a2d730bd",0,"[22, 16]","[22, 16]","[1, 3, 4]","[1, 3, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a2d730bd",1,"[13, 16]","[13, 16]","[3, 8]","[3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a2d730bd",2,"[22, 16]","[22, 16]","[1, 8]","[1, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a2fd1cf0",0,"[10, 16]","[10, 16]","[0, 2, 3]","[0, 2, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a2fd1cf0",1,"[15, 15]","[15, 15]","[0, 2, 3]","[0, 2, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a2fd1cf0",2,"[12, 14]","[12, 14]","[0, 2, 3]","[0, 2, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a3325580",0,"[10, 10]","[3, 1]","[0, 4, 6, 8]","[8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3325580",1,"[10, 10]","[9, 2]","[0, 4, 6, 9]","[4, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3325580",2,"[10, 10]","[5, 1]","[0, 1, 2, 3, 7]","[2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3325580",3,"[10, 10]","[3, 2]","[0, 2, 3]","[2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3325580",4,"[10, 10]","[5, 3]","[0, 3, 4, 6, 8]","[4, 6, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3325580",5,"[10, 10]","[3, 3]","[0, 1, 4, 8]","[1, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3f84088",0,"[16, 16]","[16, 16]","[0, 5]","[0, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3f84088",1,"[6, 6]","[6, 6]","[0, 5]","[2, 5]",True,False,False,False,False,False,False,False,False,False,False,"horizontal_half",False,True,True,False,False
"a3f84088",2,"[19, 19]","[19, 19]","[0, 5]","[0, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a3f84088",3,"[13, 13]","[13, 13]","[0, 5]","[0, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a406ac07",0,"[10, 10]","[10, 10]","[0, 5, 6, 7, 8, 9]","[0, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a406ac07",1,"[10, 10]","[10, 10]","[0, 5, 6, 7, 8, 9]","[0, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a406ac07",2,"[10, 10]","[10, 10]","[0, 3, 4, 5, 8]","[0, 3, 4, 5, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,True,False,False,True
"a416b8f3",0,"[4, 3]","[4, 6]","[0, 1, 2, 3, 8]","[0, 1, 2, 3, 8]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,False,False,False
"a416b8f3",1,"[3, 3]","[3, 6]","[0, 2, 5]","[0, 2, 5]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,False,False,False
"a416b8f3",2,"[4, 4]","[4, 8]","[0, 2, 3, 5, 6, 8]","[0, 2, 3, 5, 6, 8]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,False,False,False
"a416fc5b",0,"[11, 11]","[11, 11]","[2, 6, 7]","[2, 5, 6, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a416fc5b",1,"[11, 11]","[11, 11]","[2, 6, 7]","[2, 5, 6, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a416fc5b",2,"[11, 11]","[16, 16]","[2, 5, 6, 7, 8]","[7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a48eeaf7",0,"[10, 10]","[10, 10]","[0, 2, 5]","[0, 2, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a48eeaf7",1,"[10, 10]","[10, 10]","[0, 2, 5]","[0, 2, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a5313dff",0,"[8, 8]","[8, 8]","[0, 2]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a5313dff",1,"[8, 8]","[8, 8]","[0, 2]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a5313dff",2,"[12, 12]","[12, 12]","[0, 2]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a57f2f04",0,"[23, 19]","[23, 19]","[0, 1, 3, 8]","[0, 1, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a57f2f04",1,"[19, 13]","[19, 13]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a57f2f04",2,"[24, 21]","[24, 21]","[0, 2, 4, 8]","[0, 2, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a59b95c0",0,"[3, 3]","[6, 6]","[2, 7]","[2, 7]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,False,False,False
"a59b95c0",1,"[3, 3]","[6, 6]","[3, 4]","[3, 4]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,True,False,False
"a59b95c0",2,"[3, 3]","[12, 12]","[1, 2, 3, 8]","[1, 2, 3, 8]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,False,False,False
"a59b95c0",3,"[3, 3]","[9, 9]","[1, 2, 3]","[1, 2, 3]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,False,False,False
"a59b95c0",4,"[3, 3]","[9, 9]","[6, 7, 9]","[6, 7, 9]",False,False,False,False,False,False,False,True,True,True,True,"",False,False,False,False,False
"a5f85a15",0,"[8, 8]","[8, 8]","[0, 9]","[0, 4, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a5f85a15",1,"[3, 3]","[3, 3]","[0, 2]","[0, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a5f85a15",2,"[6, 6]","[6, 6]","[0, 3]","[0, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a61ba2ce",0,"[13, 13]","[4, 4]","[0, 1, 2, 4, 8]","[0, 1, 2, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a61ba2ce",1,"[13, 13]","[4, 4]","[0, 1, 2, 3, 8]","[0, 1, 2, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a61f2674",0,"[9, 9]","[9, 9]","[0, 5]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a61f2674",1,"[9, 9]","[9, 9]","[0, 5]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a644e277",0,"[17, 21]","[9, 9]","[1, 2, 3]","[1, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a644e277",1,"[18, 22]","[6, 11]","[1, 2, 8]","[1, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a64e4611",0,"[30, 30]","[30, 30]","[0, 1]","[0, 1, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a64e4611",1,"[30, 30]","[30, 30]","[0, 8]","[0, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a64e4611",2,"[30, 30]","[30, 30]","[0, 2]","[0, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a65b410d",0,"[8, 9]","[8, 9]","[0, 2]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,True
"a65b410d",1,"[7, 7]","[7, 7]","[0, 2]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,True
"a65b410d",2,"[7, 9]","[7, 9]","[0, 2]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,True
"a680ac02",0,"[21, 16]","[8, 4]","[0, 1, 2, 4, 8]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a680ac02",1,"[18, 17]","[4, 8]","[0, 2, 3, 4, 8]","[0, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a680ac02",2,"[24, 22]","[4, 12]","[0, 1, 2, 3, 4, 6, 8]","[0, 2, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a68b268e",0,"[9, 9]","[4, 4]","[0, 1, 4, 6, 7, 8]","[0, 4, 6, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a68b268e",1,"[9, 9]","[4, 4]","[0, 1, 4, 6, 7, 8]","[0, 4, 6, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a68b268e",2,"[9, 9]","[4, 4]","[0, 1, 4, 6, 7, 8]","[0, 4, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a68b268e",3,"[9, 9]","[4, 4]","[0, 1, 4, 6, 7, 8]","[4, 6, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a68b268e",4,"[9, 9]","[4, 4]","[0, 1, 4, 6, 7, 8]","[0, 4, 6, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a68b268e",5,"[9, 9]","[4, 4]","[0, 1, 4, 6, 7, 8]","[4, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a6953f00",0,"[4, 4]","[2, 2]","[0, 1, 2, 4, 5, 6, 7, 8, 9]","[2, 4, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a6953f00",1,"[3, 3]","[2, 2]","[0, 3, 5, 6, 7, 9]","[0, 5, 6, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a6953f00",2,"[5, 5]","[2, 2]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 5, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a699fb00",0,"[10, 10]","[10, 10]","[0, 1]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a699fb00",1,"[5, 5]","[5, 5]","[0, 1]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a699fb00",2,"[10, 10]","[10, 10]","[0, 1]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a740d043",0,"[7, 7]","[2, 3]","[1, 2, 3]","[0, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,False,False,False
"a740d043",1,"[5, 7]","[3, 3]","[1, 2, 3]","[0, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a740d043",2,"[7, 6]","[3, 2]","[1, 5, 6]","[5, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,False
"a78176bb",0,"[10, 10]","[10, 10]","[0, 5, 9]","[0, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a78176bb",1,"[10, 10]","[10, 10]","[0, 5, 7]","[0, 7]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a78176bb",2,"[10, 10]","[10, 10]","[0, 2, 5]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a79310a0",0,"[3, 3]","[3, 3]","[0, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,False,False,True
"a79310a0",1,"[5, 5]","[5, 5]","[0, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,True
"a79310a0",2,"[5, 5]","[5, 5]","[0, 8]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a834deea",0,"[12, 12]","[12, 12]","[0, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a834deea",1,"[9, 9]","[9, 9]","[0, 8]","[0, 4, 5, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a834deea",2,"[13, 13]","[13, 13]","[0, 8]","[0, 1, 2, 4, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a85d4709",0,"[3, 3]","[3, 3]","[0, 5]","[2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a85d4709",1,"[3, 3]","[3, 3]","[0, 5]","[3]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"a85d4709",2,"[3, 3]","[3, 3]","[0, 5]","[3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a85d4709",3,"[3, 3]","[3, 3]","[0, 5]","[2, 3, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"a8610ef7",0,"[6, 6]","[6, 6]","[0, 8]","[0, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a8610ef7",1,"[6, 6]","[6, 6]","[0, 8]","[0, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"a8610ef7",2,"[6, 6]","[6, 6]","[0, 8]","[0, 2, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
